image_name,category_label,category_name,category_type,x_1,y_1,x_2,y_2,evaluation_status
img/Classic_Single-Button_Blazer/img_00000110.jpg,2,Blazer,1,30,70,200,265,train
img/Classic_Single-Button_Blazer/img_00000111.jpg,2,Blazer,1,36,85,215,280,train
img/Classic_Single-Button_Blazer/img_00000112.jpg,2,Blazer,1,75,84,245,258,train
img/Classic_Single-Button_Blazer/img_00000114.jpg,2,Blazer,1,74,71,240,273,train
img/Classic_Split-Neck_Blouse/img_00000002.jpg,3,Blouse,1,71,88,210,257,train
img/Classic_Split-Neck_Blouse/img_00000003.jpg,3,Blouse,1,48,80,190,246,train
img/Classic_Split-Neck_Blouse/img_00000004.jpg,3,Blouse,1,69,47,149,157,train
img/Classic_Split-Neck_Blouse/img_00000005.jpg,3,Blouse,1,49,57,138,175,train
img/Classic_Split-Neck_Blouse/img_00000006.jpg,3,Blouse,1,35,86,195,300,train
img/Classic_Split-Neck_Blouse/img_00000007.jpg,3,Blouse,1,42,104,172,185,train
img/Classic_Split-Neck_Blouse/img_00000009.jpg,3,Blouse,1,47,52,136,160,train
img/Classic_Split-Neck_Blouse/img_00000010.jpg,3,Blouse,1,63,58,190,190,train
img/Classic_Split-Neck_Blouse/img_00000011.jpg,3,Blouse,1,1,59,169,261,train
img/Classic_Split-Neck_Blouse/img_00000012.jpg,3,Blouse,1,68,94,225,256,train
img/Classic_Split-Neck_Blouse/img_00000013.jpg,3,Blouse,1,73,85,167,185,train
img/Classic_Split-Neck_Blouse/img_00000014.jpg,3,Blouse,1,9,71,173,257,train
img/Classic_Split-Neck_Blouse/img_00000016.jpg,3,Blouse,1,82,42,148,119,train
img/Classic_Split-Neck_Blouse/img_00000018.jpg,3,Blouse,1,179,110,279,199,train
img/Classic_Split-Neck_Blouse/img_00000020.jpg,3,Blouse,1,110,84,198,233,train
img/Classic_Split-Neck_Blouse/img_00000022.jpg,3,Blouse,1,81,80,227,255,train
img/Classic_Split-Neck_Blouse/img_00000023.jpg,3,Blouse,1,15,83,149,232,train
img/Classic_Split-Neck_Blouse/img_00000025.jpg,3,Blouse,1,47,90,165,257,train
img/Classic_Split-Neck_Blouse/img_00000026.jpg,3,Blouse,1,5,80,223,255,train
img/Classic_Split-Neck_Blouse/img_00000027.jpg,3,Blouse,1,41,84,201,290,train
img/Classic_Split-Neck_Blouse/img_00000030.jpg,3,Blouse,1,50,100,130,218,train
img/Classic_Split-Neck_Blouse/img_00000031.jpg,3,Blouse,1,1,105,200,270,train
img/Classic_Split-Neck_Blouse/img_00000032.jpg,3,Blouse,1,14,54,160,234,train
img/Classic_Split-Neck_Blouse/img_00000033.jpg,3,Blouse,1,79,46,132,119,train
img/Classic_Split-Neck_Blouse/img_00000037.jpg,3,Blouse,1,12,122,200,297,train
img/Classic_Split-Neck_Blouse/img_00000038.jpg,3,Blouse,1,47,137,184,286,train
img/Classic_Split-Neck_Blouse/img_00000039.jpg,3,Blouse,1,68,54,196,269,train
img/Classic_Split-Neck_Blouse/img_00000041.jpg,3,Blouse,1,54,60,221,243,train
img/Classic_Split-Neck_Blouse/img_00000042.jpg,3,Blouse,1,1,90,183,237,train
img/Classic_Split-Neck_Blouse/img_00000044.jpg,3,Blouse,1,26,74,128,223,train
img/Classic_Split-Neck_Blouse/img_00000045.jpg,3,Blouse,1,16,73,141,187,train
img/Classic_Split-Neck_Blouse/img_00000046.jpg,3,Blouse,1,23,31,89,88,train
img/Classic_Split-Neck_Blouse/img_00000047.jpg,3,Blouse,1,48,66,176,216,train
img/Classic_Split-Neck_Blouse/img_00000051.jpg,3,Blouse,1,25,53,104,129,train
img/Classic_Split-Neck_Blouse/img_00000052.jpg,3,Blouse,1,161,94,257,199,train
img/Classic_Split-Neck_Blouse/img_00000055.jpg,3,Blouse,1,16,95,189,230,train
img/Classic_Split-Neck_Blouse/img_00000056.jpg,3,Blouse,1,25,92,175,252,train
img/Classic_Split-Neck_Blouse/img_00000058.jpg,3,Blouse,1,54,114,152,191,train
img/Classic_Split-Neck_Blouse/img_00000059.jpg,3,Blouse,1,45,68,161,233,train
img/Classic_Split-Neck_Blouse/img_00000060.jpg,3,Blouse,1,27,37,200,222,train
img/Classic_Split-Neck_Blouse/img_00000061.jpg,3,Blouse,1,29,54,193,205,train
img/Classic_Split-Neck_Blouse/img_00000063.jpg,3,Blouse,1,162,32,286,185,train
img/Classic_Split-Neck_Blouse/img_00000064.jpg,3,Blouse,1,20,69,178,238,train
img/Classic_Split-Neck_Blouse/img_00000066.jpg,3,Blouse,1,42,91,184,285,train
img/Classic_Split-Neck_Blouse/img_00000068.jpg,3,Blouse,1,42,86,164,188,train
img/Classic_Split-Neck_Blouse/img_00000070.jpg,3,Blouse,1,37,96,165,225,train
img/Classic_Split-Neck_Blouse/img_00000071.jpg,3,Blouse,1,21,87,223,254,train
img/Classic_Split-Neck_Blouse/img_00000072.jpg,3,Blouse,1,27,88,177,260,train
img/Classic_Split-Neck_Blouse/img_00000074.jpg,3,Blouse,1,30,84,174,252,train
img/Classic_Split-Neck_Blouse/img_00000076.jpg,3,Blouse,1,53,48,133,140,train
img/Classic_Split-Neck_Blouse/img_00000077.jpg,3,Blouse,1,25,77,147,197,train
img/Classic_Split-Neck_Blouse/img_00000078.jpg,3,Blouse,1,30,78,194,286,train
img/Classic_Split-Neck_Blouse/img_00000079.jpg,3,Blouse,1,55,86,147,188,train
img/Classic_Split-Neck_Blouse/img_00000080.jpg,3,Blouse,1,71,98,209,261,train
img/Classic_Split-Neck_Blouse/img_00000081.jpg,3,Blouse,1,32,84,186,228,train
img/Classic_Split-Neck_Blouse/img_00000083.jpg,3,Blouse,1,65,78,157,245,train
img/Classic_Split-Neck_Blouse/img_00000084.jpg,3,Blouse,1,18,104,182,278,train
img/Classic_Split-Neck_Blouse/img_00000086.jpg,3,Blouse,1,29,48,129,298,train
img/Classic_Split-Neck_Blouse/img_00000087.jpg,3,Blouse,1,65,86,216,231,train
img/Classic_Split-Neck_Blouse/img_00000088.jpg,3,Blouse,1,17,57,118,184,train
img/Classic_Split-Neck_Blouse/img_00000089.jpg,3,Blouse,1,68,86,248,265,train
img/Classic_Split-Neck_Blouse/img_00000090.jpg,3,Blouse,1,155,57,277,251,train
img/Classic_Split-Neck_Blouse/img_00000092.jpg,3,Blouse,1,29,89,172,262,train
img/Classic_Split-Neck_Blouse/img_00000093.jpg,3,Blouse,1,22,92,186,279,train
img/Classic_Split-Neck_Blouse/img_00000094.jpg,3,Blouse,1,1,135,200,300,train
img/Classic_Split-Neck_Blouse/img_00000099.jpg,3,Blouse,1,73,86,194,300,train
img/Classic_Split-Neck_Blouse/img_00000100.jpg,3,Blouse,1,180,95,283,236,train
img/Classic_Split-Neck_Blouse/img_00000101.jpg,3,Blouse,1,24,95,161,245,train
img/Classic_Two-Button_Blazer/img_00000001.jpg,2,Blazer,1,37,76,211,289,train
img/Classic_Two-Button_Blazer/img_00000002.jpg,2,Blazer,1,77,52,175,169,train
img/Classic_Two-Button_Blazer/img_00000004.jpg,2,Blazer,1,1,31,222,294,train
img/Classic_Two-Button_Blazer/img_00000006.jpg,2,Blazer,1,27,84,219,300,train
img/Classic_Two-Button_Blazer/img_00000007.jpg,2,Blazer,1,1,7,200,250,train
img/Classic_Two-Button_Blazer/img_00000008.jpg,2,Blazer,1,21,13,283,300,train
img/Classic_Two-Button_Blazer/img_00000010.jpg,2,Blazer,1,41,18,163,167,train
img/Classic_Two-Button_Blazer/img_00000011.jpg,2,Blazer,1,40,78,212,295,train
img/Classic_Two-Button_Blazer/img_00000013.jpg,2,Blazer,1,1,76,160,260,train
img/Classic_Two-Button_Blazer/img_00000015.jpg,2,Blazer,1,8,34,196,262,train
img/Classic_Two-Button_Blazer/img_00000021.jpg,2,Blazer,1,13,1,212,245,train
img/Classic_Two-Button_Blazer/img_00000022.jpg,2,Blazer,1,73,47,162,157,train
img/Classic_Two-Button_Blazer/img_00000023.jpg,2,Blazer,1,1,2,300,150,train
img/Classic_Two-Button_Blazer/img_00000024.jpg,2,Blazer,1,8,11,289,285,train
img/Classic_Two-Button_Blazer/img_00000025.jpg,2,Blazer,1,23,10,180,200,train
img/Classic_Two-Button_Blazer/img_00000026.jpg,2,Blazer,1,29,77,219,278,train
img/Classic_Two-Button_Blazer/img_00000027.jpg,2,Blazer,1,1,7,135,135,train
img/Classic_Two-Button_Blazer/img_00000029.jpg,2,Blazer,1,25,22,236,300,train
img/Classic_Two-Button_Blazer/img_00000030.jpg,2,Blazer,1,54,63,181,224,train
img/Classic_Two-Button_Blazer/img_00000031.jpg,2,Blazer,1,39,68,163,228,train
img/Classic_Two-Button_Blazer/img_00000032.jpg,2,Blazer,1,43,1,278,299,train
img/Classic_Two-Button_Blazer/img_00000033.jpg,2,Blazer,1,56,42,126,134,train
img/Classic_Two-Button_Blazer/img_00000034.jpg,2,Blazer,1,6,91,238,278,train
img/Classic_Two-Button_Blazer/img_00000035.jpg,2,Blazer,1,20,58,135,200,train
img/Classic_Two-Button_Blazer/img_00000037.jpg,2,Blazer,1,28,42,228,300,train
img/Classic_Two-Button_Blazer/img_00000039.jpg,2,Blazer,1,9,39,194,246,train
img/Classic_Two-Button_Blazer/img_00000040.jpg,2,Blazer,1,5,73,184,280,train
img/Classic_Two-Button_Blazer/img_00000041.jpg,2,Blazer,1,1,79,160,260,train
img/Classic_Two-Button_Blazer/img_00000043.jpg,2,Blazer,1,91,61,236,222,train
img/Classic_Two-Button_Blazer/img_00000044.jpg,2,Blazer,1,67,48,158,140,train
img/Classic_Two-Button_Blazer/img_00000045.jpg,2,Blazer,1,1,34,217,288,train
img/Classic_Two-Button_Blazer/img_00000046.jpg,2,Blazer,1,23,80,209,300,train
img/Classic_Two-Button_Blazer/img_00000047.jpg,2,Blazer,1,1,27,217,273,train
img/Classic_Two-Button_Blazer/img_00000049.jpg,2,Blazer,1,8,19,229,278,train
img/Classic_Two-Button_Blazer/img_00000050.jpg,2,Blazer,1,15,47,175,268,train
img/Classic_Two-Button_Blazer/img_00000051.jpg,2,Blazer,1,32,83,193,279,train
img/Classic_Two-Button_Blazer/img_00000052.jpg,2,Blazer,1,34,22,266,300,train
img/Classic_Two-Button_Blazer/img_00000053.jpg,2,Blazer,1,7,31,193,237,train
img/Classic_Two-Button_Blazer/img_00000055.jpg,2,Blazer,1,18,32,179,250,train
img/Classic_Two-Button_Blazer/img_00000057.jpg,2,Blazer,1,27,74,173,280,train
img/Classic_Two-Button_Blazer/img_00000062.jpg,2,Blazer,1,1,31,225,300,train
img/Classic_Two-Button_Blazer/img_00000063.jpg,2,Blazer,1,17,26,185,260,train
img/Classic_Two-Button_Blazer/img_00000064.jpg,2,Blazer,1,12,24,215,250,train
img/Classic_Two-Button_Blazer/img_00000065.jpg,2,Blazer,1,1,5,200,300,train
img/Classic_Two-Button_Blazer/img_00000066.jpg,2,Blazer,1,31,59,180,220,train
img/Classic_Two-Button_Blazer/img_00000067.jpg,2,Blazer,1,1,22,300,300,train
img/Classic_Two-Button_Blazer/img_00000069.jpg,2,Blazer,1,1,14,225,292,train
img/Classic_Two-Button_Blazer/img_00000070.jpg,2,Blazer,1,64,46,165,147,train
img/Classic_Two-Button_Blazer/img_00000071.jpg,2,Blazer,1,30,73,209,288,train
img/Classic_Two-Button_Blazer/img_00000072.jpg,2,Blazer,1,7,20,141,216,train
img/Classic_Two-Button_Blazer/img_00000073.jpg,2,Blazer,1,26,19,124,132,train
img/Classic_Two-Button_Blazer/img_00000074.jpg,2,Blazer,1,1,12,243,300,train
img/Classic_Two-Button_Blazer/img_00000075.jpg,2,Blazer,1,45,84,220,297,train
img/Classic_Two-Button_Blazer/img_00000077.jpg,2,Blazer,1,1,25,226,300,train
img/Classic_Two-Button_Blazer/img_00000078.jpg,2,Blazer,1,1,16,187,250,train
img/Classic_Two-Button_Blazer/img_00000079.jpg,2,Blazer,1,66,84,223,300,train
img/Classic_Two-Button_Blazer/img_00000081.jpg,2,Blazer,1,1,24,200,300,train
img/Classic_Two-Button_Blazer/img_00000082.jpg,2,Blazer,1,13,31,231,287,train
img/Classic_Two-Button_Blazer/img_00000083.jpg,2,Blazer,1,13,42,76,139,train
img/Classic_Two-Button_Blazer/img_00000084.jpg,2,Blazer,1,65,78,179,268,train
img/Classic_Two-Button_Blazer/img_00000085.jpg,2,Blazer,1,15,68,161,268,train
img/Classic_Two-Button_Blazer/img_00000086.jpg,2,Blazer,1,1,12,138,200,train
img/Classic_Two-Button_Blazer/img_00000087.jpg,2,Blazer,1,64,43,173,153,train
img/Classic_Two-Button_Blazer/img_00000088.jpg,2,Blazer,1,54,25,256,300,train
img/Classic_Two-Button_Blazer/img_00000090.jpg,2,Blazer,1,28,32,272,300,train
img/Classic_Two-Button_Blazer/img_00000091.jpg,2,Blazer,1,1,43,102,184,train
img/Classic_Two-Button_Blazer/img_00000092.jpg,2,Blazer,1,39,71,202,273,train
img/Classic_Two-Button_Blazer/img_00000094.jpg,2,Blazer,1,67,77,227,290,train
img/Classic_Two-Button_Blazer/img_00000096.jpg,2,Blazer,1,1,12,225,300,train
img/Classic_Two-Button_Blazer/img_00000097.jpg,2,Blazer,1,47,9,275,300,train
img/Classic_Two-Button_Blazer/img_00000098.jpg,2,Blazer,1,55,46,151,165,train
img/Classic_Two-Button_Blazer/img_00000099.jpg,2,Blazer,1,52,29,186,234,train
img/Classic_Two-Button_Blazer/img_00000100.jpg,2,Blazer,1,17,63,137,252,train
img/Classic_Two-Button_Blazer/img_00000101.jpg,2,Blazer,1,68,60,120,226,train
img/Classic_Two-Button_Blazer/img_00000102.jpg,2,Blazer,1,38,25,274,300,train
img/Classic_Two-Button_Blazer/img_00000104.jpg,2,Blazer,1,42,66,163,222,train
img/Classic_Two-Button_Blazer/img_00000105.jpg,2,Blazer,1,39,17,283,300,train
img/Classic_Two-Button_Blazer/img_00000106.jpg,2,Blazer,1,61,16,156,138,train
img/Classic_Two-Button_Blazer/img_00000108.jpg,2,Blazer,1,98,46,205,165,train
img/Classic_Two-Button_Blazer/img_00000109.jpg,2,Blazer,1,83,46,237,292,train
img/Classic_Two-Button_Blazer/img_00000110.jpg,2,Blazer,1,33,16,157,166,train
img/Classic_Two-Button_Blazer/img_00000111.jpg,2,Blazer,1,54,28,250,263,train
img/Classic_Two-Button_Blazer/img_00000112.jpg,2,Blazer,1,81,69,241,274,train
img/Classic_Two-Button_Blazer/img_00000113.jpg,2,Blazer,1,1,9,225,300,train
img/Classic_Two-Button_Blazer/img_00000114.jpg,2,Blazer,1,12,1,216,266,train
img/Classic_Two-Button_Blazer/img_00000116.jpg,2,Blazer,1,72,77,197,286,train
img/Classic_Two-Button_Blazer/img_00000117.jpg,2,Blazer,1,1,1,150,150,train
img/Classic_Two-Button_Blazer/img_00000118.jpg,2,Blazer,1,1,33,199,300,train
img/Classic_Two-Button_Blazer/img_00000119.jpg,2,Blazer,1,46,74,195,294,train
img/Classic_Two-Button_Blazer/img_00000121.jpg,2,Blazer,1,19,26,177,268,train
img/Classic_Two-Button_Blazer/img_00000122.jpg,2,Blazer,1,32,46,156,200,train
img/Classic_Two-Button_Blazer/img_00000123.jpg,2,Blazer,1,45,32,261,282,train
img/Classic_Two-Button_Blazer/img_00000125.jpg,2,Blazer,1,43,69,185,300,train
img/Classic_Two-Button_Blazer/img_00000126.jpg,2,Blazer,1,20,65,206,280,train
img/Classic_Two-Button_Blazer/img_00000127.jpg,2,Blazer,1,1,1,225,300,train
img/Classic_Two-Button_Blazer/img_00000129.jpg,2,Blazer,1,1,7,200,250,train
img/Classic_Woven_Blazer/img_00000001.jpg,2,Blazer,1,59,25,205,253,train
img/Classic_Woven_Blazer/img_00000002.jpg,2,Blazer,1,143,9,234,119,train
img/Classic_Woven_Blazer/img_00000003.jpg,2,Blazer,1,57,61,202,248,train
img/Classic_Woven_Blazer/img_00000004.jpg,2,Blazer,1,1,26,300,300,train
img/Classic_Woven_Blazer/img_00000005.jpg,2,Blazer,1,11,62,162,270,train
img/Classic_Woven_Blazer/img_00000007.jpg,2,Blazer,1,40,49,129,137,train
img/Classic_Woven_Blazer/img_00000009.jpg,2,Blazer,1,53,78,232,265,train
img/Classic_Woven_Blazer/img_00000010.jpg,2,Blazer,1,150,35,222,115,train
img/Classic_Woven_Blazer/img_00000011.jpg,2,Blazer,1,21,72,115,168,train
img/Classic_Woven_Blazer/img_00000012.jpg,2,Blazer,1,48,72,114,219,train
img/Classic_Woven_Blazer/img_00000013.jpg,2,Blazer,1,58,37,188,200,train
img/Classic_Woven_Blazer/img_00000015.jpg,2,Blazer,1,46,73,117,300,train
img/Classic_Woven_Blazer/img_00000016.jpg,2,Blazer,1,61,86,233,271,train
img/Classic_Woven_Blazer/img_00000017.jpg,2,Blazer,1,115,149,186,251,train
img/Classic_Woven_Blazer/img_00000020.jpg,2,Blazer,1,70,14,178,121,train
img/Classic_Woven_Blazer/img_00000021.jpg,2,Blazer,1,15,25,196,161,train
img/Classic_Woven_Blazer/img_00000023.jpg,2,Blazer,1,20,68,172,229,train
img/Classic_Woven_Blazer/img_00000026.jpg,2,Blazer,1,26,94,172,291,train
img/Classic_Woven_Blazer/img_00000027.jpg,2,Blazer,1,16,43,188,266,train
img/Classic_Woven_Blazer/img_00000028.jpg,2,Blazer,1,24,66,205,279,train
img/Classic_Woven_Blazer/img_00000030.jpg,2,Blazer,1,26,97,208,300,train
img/Classic_Woven_Blazer/img_00000031.jpg,2,Blazer,1,1,13,106,150,train
img/Classic_Woven_Blazer/img_00000033.jpg,2,Blazer,1,91,81,209,243,train
img/Classic_Woven_Blazer/img_00000034.jpg,2,Blazer,1,119,52,228,164,train
img/Classic_Woven_Blazer/img_00000035.jpg,2,Blazer,1,54,18,150,161,train
img/Classic_Woven_Blazer/img_00000036.jpg,2,Blazer,1,27,82,173,237,train
img/Classic_Woven_Blazer/img_00000037.jpg,2,Blazer,1,19,70,175,253,train
img/Classic_Woven_Blazer/img_00000039.jpg,2,Blazer,1,74,53,130,185,train
img/Classic_Woven_Blazer/img_00000040.jpg,2,Blazer,1,1,21,196,277,train
img/Classic_Woven_Blazer/img_00000041.jpg,2,Blazer,1,37,70,191,220,train
img/Classic_Woven_Blazer/img_00000043.jpg,2,Blazer,1,15,33,226,279,train
img/Classic_Woven_Blazer/img_00000044.jpg,2,Blazer,1,71,35,145,132,train
img/Classic_Woven_Blazer/img_00000045.jpg,2,Blazer,1,10,31,196,258,train
img/Classic_Woven_Blazer/img_00000046.jpg,2,Blazer,1,45,17,152,147,train
img/Classic_Woven_Blazer/img_00000047.jpg,2,Blazer,1,78,46,185,170,train
img/Classic_Woven_Blazer/img_00000048.jpg,2,Blazer,1,28,56,137,183,train
img/Classic_Woven_Blazer/img_00000049.jpg,2,Blazer,1,72,73,226,250,train
img/Classic_Woven_Blazer/img_00000050.jpg,2,Blazer,1,102,12,197,139,train
img/Classic_Woven_Blazer/img_00000051.jpg,2,Blazer,1,72,77,122,283,train
img/Classic_Woven_Blazer/img_00000052.jpg,2,Blazer,1,15,25,157,265,train
img/Classic_Woven_Blazer/img_00000055.jpg,2,Blazer,1,91,78,175,276,train
img/Classic_Woven_Blazer/img_00000056.jpg,2,Blazer,1,7,70,188,264,train
img/Classic_Woven_Blazer/img_00000057.jpg,2,Blazer,1,74,88,184,234,train
img/Classic_Woven_Blazer/img_00000058.jpg,2,Blazer,1,67,21,239,215,train
img/Classic_Woven_Blazer/img_00000061.jpg,2,Blazer,1,17,71,163,265,train
img/Classic_Woven_Blazer/img_00000063.jpg,2,Blazer,1,160,49,263,123,train
img/Classic_Woven_Blazer/img_00000066.jpg,2,Blazer,1,46,44,138,133,train
img/Classic_Woven_Blazer/img_00000068.jpg,2,Blazer,1,1,51,154,279,train
img/Classic_Woven_Blazer/img_00000069.jpg,2,Blazer,1,73,75,253,280,train
img/Classic_Woven_Blazer/img_00000072.jpg,2,Blazer,1,68,63,222,293,train
img/Classic_Woven_Blazer/img_00000073.jpg,2,Blazer,1,168,13,259,146,train
img/Classic_Woven_Blazer/img_00000074.jpg,2,Blazer,1,12,24,193,230,train
img/Classic_Woven_Blouse/img_00000001.jpg,3,Blouse,1,38,59,152,264,train
img/Classic_Woven_Blouse/img_00000002.jpg,3,Blouse,1,34,67,162,221,train
img/Classic_Woven_Blouse/img_00000003.jpg,3,Blouse,1,59,60,136,204,train
img/Classic_Woven_Blouse/img_00000004.jpg,3,Blouse,1,50,35,252,300,train
img/Classic_Woven_Blouse/img_00000005.jpg,3,Blouse,1,66,83,161,180,train
img/Classic_Woven_Blouse/img_00000007.jpg,3,Blouse,1,38,30,234,285,train
img/Classic_Woven_Blouse/img_00000008.jpg,3,Blouse,1,35,62,159,289,train
img/Classic_Woven_Blouse/img_00000009.jpg,3,Blouse,1,66,46,161,163,train
img/Classic_Woven_Blouse/img_00000010.jpg,3,Blouse,1,73,71,169,244,train
img/Classic_Woven_Blouse/img_00000011.jpg,3,Blouse,1,86,1,224,145,train
img/Classic_Woven_Blouse/img_00000012.jpg,3,Blouse,1,90,48,132,109,train
img/Classic_Woven_Blouse/img_00000014.jpg,3,Blouse,1,59,1,173,249,train
img/Classic_Woven_Blouse/img_00000015.jpg,3,Blouse,1,91,55,133,268,train
img/Classic_Woven_Blouse/img_00000017.jpg,3,Blouse,1,26,30,72,67,train
img/Classic_Woven_Blouse/img_00000018.jpg,3,Blouse,1,30,47,191,287,train
img/Classic_Woven_Blouse/img_00000019.jpg,3,Blouse,1,57,78,194,261,train
img/Classic_Woven_Blouse/img_00000021.jpg,3,Blouse,1,11,31,196,262,train
img/Classic_Woven_Blouse/img_00000022.jpg,3,Blouse,1,22,78,166,273,train
img/Classic_Woven_Blouse/img_00000023.jpg,3,Blouse,1,79,41,179,240,train
img/Classic_Woven_Blouse/img_00000024.jpg,3,Blouse,1,38,85,184,254,train
img/Classic_Woven_Blouse/img_00000025.jpg,3,Blouse,1,72,82,158,300,train
img/Classic_Woven_Blouse/img_00000027.jpg,3,Blouse,1,1,83,300,200,train
img/Classic_Woven_Blouse/img_00000029.jpg,3,Blouse,1,26,37,126,149,train
img/Classic_Woven_Blouse/img_00000030.jpg,3,Blouse,1,33,97,160,275,train
img/Classic_Woven_Blouse/img_00000031.jpg,3,Blouse,1,19,50,151,116,train
img/Classic_Woven_Blouse/img_00000032.jpg,3,Blouse,1,57,58,213,247,train
img/Classic_Woven_Blouse/img_00000033.jpg,3,Blouse,1,70,68,161,142,train
img/Classic_Woven_Blouse/img_00000034.jpg,3,Blouse,1,75,81,224,300,train
img/Classic_Woven_Blouse/img_00000035.jpg,3,Blouse,1,24,75,178,262,train
img/Classic_Woven_Blouse/img_00000037.jpg,3,Blouse,1,69,57,146,153,train
img/Classic_Woven_Blouse/img_00000038.jpg,3,Blouse,1,79,43,145,150,train
img/Classic_Woven_Blouse/img_00000040.jpg,3,Blouse,1,21,90,193,235,train
img/Classic_Woven_Blouse/img_00000041.jpg,3,Blouse,1,102,40,182,175,train
img/Classic_Woven_Blouse/img_00000043.jpg,3,Blouse,1,34,71,192,278,train
img/Classic_Woven_Blouse/img_00000044.jpg,3,Blouse,1,62,59,133,149,train
img/Classic_Woven_Blouse/img_00000045.jpg,3,Blouse,1,24,99,176,297,train
img/Classic_Woven_Blouse/img_00000046.jpg,3,Blouse,1,6,15,203,292,train
img/Classic_Woven_Blouse/img_00000048.jpg,3,Blouse,1,76,51,149,138,train
img/Classic_Woven_Blouse/img_00000049.jpg,3,Blouse,1,37,49,129,178,train
img/Classic_Woven_Blouse/img_00000050.jpg,3,Blouse,1,32,78,195,268,train
img/Classic_Woven_Blouse/img_00000051.jpg,3,Blouse,1,74,56,181,199,train
img/Classic_Woven_Blouse/img_00000054.jpg,3,Blouse,1,3,72,199,262,train
img/Classic_Woven_Blouse/img_00000055.jpg,3,Blouse,1,55,66,199,212,train
img/Classic_Woven_Blouse/img_00000056.jpg,3,Blouse,1,67,95,182,230,train
img/Classic_Woven_Blouse/img_00000057.jpg,3,Blouse,1,48,36,149,136,train
img/Classic_Woven_Blouse/img_00000058.jpg,3,Blouse,1,26,41,108,136,train
img/Classic_Woven_Blouse/img_00000061.jpg,3,Blouse,1,86,51,134,114,train
img/Classic_Woven_Blouse/img_00000062.jpg,3,Blouse,1,108,84,216,238,train
img/Classic_Woven_Blouse/img_00000063.jpg,3,Blouse,1,100,72,194,259,train
img/Classic_Woven_Blouse/img_00000064.jpg,3,Blouse,1,64,50,149,160,train
img/Classic_Woven_Blouse/img_00000065.jpg,3,Blouse,1,68,73,140,160,train
img/Classic_Woven_Blouse/img_00000066.jpg,3,Blouse,1,56,62,120,296,train
img/Classic_Woven_Blouse/img_00000067.jpg,3,Blouse,1,44,67,208,256,train
img/Classic_Woven_Blouse/img_00000068.jpg,3,Blouse,1,36,44,130,166,train
img/Classic_Woven_Blouse/img_00000071.jpg,3,Blouse,1,100,76,228,220,train
img/Classic_Woven_Blouse/img_00000073.jpg,3,Blouse,1,37,77,209,279,train
img/Classic_Woven_Blouse/img_00000074.jpg,3,Blouse,1,35,81,177,268,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000001.jpg,3,Blouse,1,23,69,179,240,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000002.jpg,3,Blouse,1,2,74,177,271,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000003.jpg,3,Blouse,1,23,61,136,192,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000004.jpg,3,Blouse,1,32,61,166,227,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000005.jpg,3,Blouse,1,57,81,182,289,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000006.jpg,3,Blouse,1,23,80,203,237,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000009.jpg,3,Blouse,1,38,114,262,246,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000011.jpg,3,Blouse,1,78,59,229,226,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000012.jpg,3,Blouse,1,48,65,149,172,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000013.jpg,3,Blouse,1,40,65,148,159,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000015.jpg,3,Blouse,1,87,57,215,207,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000019.jpg,3,Blouse,1,127,72,168,276,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000021.jpg,3,Blouse,1,3,42,127,165,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000022.jpg,3,Blouse,1,61,45,140,120,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000024.jpg,3,Blouse,1,23,47,155,191,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000026.jpg,3,Blouse,1,18,68,190,275,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000027.jpg,3,Blouse,1,50,59,180,266,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000028.jpg,3,Blouse,1,56,47,163,209,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000029.jpg,3,Blouse,1,61,71,188,262,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000030.jpg,3,Blouse,1,18,71,190,262,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000031.jpg,3,Blouse,1,21,84,184,197,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000032.jpg,3,Blouse,1,1,59,300,300,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000034.jpg,3,Blouse,1,25,64,191,263,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000035.jpg,3,Blouse,1,44,69,160,159,train
img/Abstract_Print_Lace-Paneled_Blouse/img_00000036.jpg,3,Blouse,1,18,53,157,204,train
